Dalata.17	Eguineensis.17323
Dalata.20007	Eguineensis.4706
Dalata.20008	Eguineensis.4708
Dalata.20010	Eguineensis.4714
Dalata.20012	Eguineensis.4717
Dalata.20021	Eguineensis.4729
Dalata.20022	Eguineensis.4731
Dalata.20025	Eguineensis.4734
Dalata.20031	Eguineensis.4741
Dalata.20037	Eguineensis.4746
Dalata.20049	Eguineensis.4752
Dalata.20055	Eguineensis.4755
Dalata.20056	Eguineensis.4756
Dalata.20066	Eguineensis.4765
Dalata.20073	Eguineensis.4771
Dalata.20074	Eguineensis.4772
Dalata.20079	Eguineensis.4777
Dalata.20083	Eguineensis.4781
Dalata.20094	Eguineensis.4816
Dalata.20103	Eguineensis.4809
Dalata.20106	Eguineensis.4808
Dalata.20108	Eguineensis.4803
Dalata.20110	Eguineensis.4800
Dalata.20121	Eguineensis.4791
Dalata.20123	Eguineensis.4790
Dalata.20124	Eguineensis.4789
Dalata.20126	Eguineensis.4788
Dalata.20144	Eguineensis.4829
Dalata.20148	Eguineensis.4833
Dalata.20150	Eguineensis.4836
Dalata.20153	Eguineensis.4838
Dalata.20158	Eguineensis.4842
Dalata.20167	Eguineensis.4853
Dalata.20169	Eguineensis.4851
Dalata.20173	Eguineensis.4849
Dalata.20205	Eguineensis.5092
Dalata.20206	Eguineensis.5093
Dalata.20208	Eguineensis.5096
Dalata.20223	Eguineensis.5112
Dalata.20231	Eguineensis.5117
Dalata.20238	Eguineensis.5120
Dalata.20251	Eguineensis.5125
Dalata.20252	Eguineensis.5129
Dalata.20255	Eguineensis.5132
Dalata.20256	Eguineensis.5133
Dalata.20265	Eguineensis.5136
Dalata.20267	Eguineensis.5139
Dalata.20268	Eguineensis.5142
Dalata.20280	Eguineensis.5191
Dalata.20285	Eguineensis.5183
Dalata.20287	Eguineensis.5160
Dalata.20303	Eguineensis.5176
Dalata.20345	Eguineensis.5158
Dalata.20346	Eguineensis.5157
Dalata.20354	Eguineensis.5154
Dalata.20359	Eguineensis.5146
Dalata.20362	Eguineensis.5145
Dalata.20368	Eguineensis.4886
Dalata.20374	Eguineensis.4889
Dalata.20378	Eguineensis.4896
Dalata.20394	Eguineensis.4903
Dalata.20400	Eguineensis.4912
Dalata.20403	Eguineensis.4915
Dalata.20406	Eguineensis.4919
Dalata.20413	Eguineensis.4922
Dalata.20414	Eguineensis.4923
Dalata.20421	Eguineensis.4931
Dalata.20423	Eguineensis.4937
Dalata.20425	Eguineensis.4939
Dalata.20428	Eguineensis.4941
Dalata.20439	Eguineensis.4954
Dalata.20444	Eguineensis.4958
Dalata.20447	Eguineensis.4960
Dalata.20457	Eguineensis.4966
Dalata.20469	Eguineensis.4977
Dalata.20487	Eguineensis.5000
Dalata.20488	Eguineensis.5002
Dalata.20492	Eguineensis.5009
Dalata.20498	Eguineensis.5016
Dalata.20508	Eguineensis.5028
Dalata.20510	Eguineensis.5030
Dalata.20515	Eguineensis.5031
Dalata.20518	Eguineensis.5034
Dalata.20519	Eguineensis.5036
Dalata.20523	Eguineensis.5038
Dalata.20526	Eguineensis.5044
Dalata.20535	Eguineensis.5086
Dalata.20538	Eguineensis.5083
Dalata.20539	Eguineensis.5078
Dalata.20543	Eguineensis.5073
Dalata.20545	Eguineensis.5070
Dalata.20547	Eguineensis.5063
Dalata.20548	Eguineensis.5062
Dalata.20558	Eguineensis.5057
Dalata.20559	Eguineensis.5054
Dalata.20560	Eguineensis.5052
Dalata.20561	Eguineensis.5051
Dalata.20562	Eguineensis.5050
Dalata.20568	Eguineensis.5268
Dalata.20573	Eguineensis.5245
Dalata.20577	Eguineensis.5241
Dalata.20578	Eguineensis.5240
Dalata.20580	Eguineensis.5235
Dalata.20582	Eguineensis.5223
Dalata.20594	Eguineensis.5210
Dalata.20596	Eguineensis.5498
Dalata.20597	Eguineensis.5496
Dalata.20600	Eguineensis.5495
Dalata.20605	Eguineensis.5486
Dalata.20606	Eguineensis.5485
Dalata.20607	Eguineensis.5484
Dalata.20617	Eguineensis.5477
Dalata.20625	Eguineensis.5474
Dalata.20637	Eguineensis.5453
Dalata.20645	Eguineensis.5451
Dalata.20648	Eguineensis.5443
Dalata.20657	Eguineensis.5434
Dalata.20658	Eguineensis.5428
Dalata.20660	Eguineensis.5425
Dalata.20669	Eguineensis.5424
Dalata.20670	Eguineensis.5423
Dalata.20673	Eguineensis.5419
Dalata.20685	Eguineensis.5404
Dalata.20687	Eguineensis.5402
Dalata.20689	Eguineensis.5401
Dalata.20693	Eguineensis.5395
Dalata.20694	Eguineensis.5392
Dalata.20696	Eguineensis.5391
Dalata.20697	Eguineensis.5388
Dalata.20702	Eguineensis.5386
Dalata.20703	Eguineensis.5385
Dalata.20704	Eguineensis.5384
Dalata.20712	Eguineensis.5365
Dalata.20713	Eguineensis.5366
Dalata.20719	Eguineensis.5362
Dalata.20725	Eguineensis.5352
Dalata.20726	Eguineensis.5350
Dalata.20727	Eguineensis.5349
Dalata.20735	Eguineensis.5343
Dalata.19764	Eguineensis.10748
Dalata.19772	Eguineensis.10752
Dalata.19774	Eguineensis.10753
Dalata.19776	Eguineensis.10754
Dalata.19794	Eguineensis.10762
Dalata.19814	Eguineensis.10771
Dalata.19830	Eguineensis.10776
Dalata.19847	Eguineensis.10780
Dalata.19851	Eguineensis.10784
Dalata.19855	Eguineensis.10788
Dalata.19870	Eguineensis.10796
Dalata.19871	Eguineensis.10797
Dalata.19880	Eguineensis.10807
Dalata.19903	Eguineensis.10813
Dalata.19904	Eguineensis.10814
Dalata.19933	Eguineensis.10828
Dalata.19943	Eguineensis.10834
Dalata.19951	Eguineensis.10839
Dalata.19982	Eguineensis.10849
Dalata.19983	Eguineensis.10851
Dalata.19987	Eguineensis.10856
Dalata.19992	Eguineensis.10871
Dalata.19996	Eguineensis.10870
Dalata.20011	Eguineensis.10881
Dalata.20015	Eguineensis.10886
Dalata.20017	Eguineensis.10888
Dalata.20018	Eguineensis.10889
Dalata.20020	Eguineensis.10891
Dalata.20026	Eguineensis.10895
Dalata.20030	Eguineensis.10879
Dalata.20035	Eguineensis.10900
Dalata.20039	Eguineensis.10903
Dalata.20044	Eguineensis.10902
Dalata.20047	Eguineensis.10906
Dalata.20085	Eguineensis.10923
Dalata.20093	Eguineensis.10926
Dalata.20096	Eguineensis.10947
Dalata.20102	Eguineensis.10943
Dalata.20119	Eguineensis.10930
Dalata.20120	Eguineensis.10929
Dalata.20133	Eguineensis.10953
Dalata.20136	Eguineensis.10954
Dalata.20140	Eguineensis.10958
Dalata.20141	Eguineensis.10959
Dalata.20149	Eguineensis.10960
Dalata.20157	Eguineensis.10967
Dalata.20162	Eguineensis.10970
Dalata.20171	Eguineensis.10974
Dalata.20178	Eguineensis.10977
Dalata.20182	Eguineensis.10982
Dalata.20183	Eguineensis.10984
Dalata.20184	Eguineensis.10985
Dalata.20185	Eguineensis.10994
Dalata.20189	Eguineensis.10996
Dalata.20194	Eguineensis.10997
Dalata.20197	Eguineensis.11001
Dalata.20207	Eguineensis.11170
Dalata.20214	Eguineensis.11171
Dalata.20216	Eguineensis.11172
Dalata.20229	Eguineensis.11181
Dalata.20241	Eguineensis.11188
Dalata.20242	Eguineensis.11187
Dalata.20278	Eguineensis.11228
Dalata.20353	Eguineensis.11203
Dalata.20397	Eguineensis.11209
Dalata.20419	Eguineensis.11052
Dalata.20424	Eguineensis.11053
Dalata.20429	Eguineensis.11056
Dalata.20445	Eguineensis.11061
Dalata.20446	Eguineensis.11062
Dalata.20448	Eguineensis.11065
Dalata.20449	Eguineensis.11066
Dalata.20452	Eguineensis.11068
Dalata.20453	Eguineensis.11071
Dalata.20466	Eguineensis.11078
Dalata.20468	Eguineensis.11080
Dalata.20474	Eguineensis.11084
Dalata.20476	Eguineensis.11085
Dalata.20480	Eguineensis.11088
Dalata.20483	Eguineensis.11090
Dalata.20485	Eguineensis.11095
Dalata.20486	Eguineensis.11096
Dalata.20490	Eguineensis.11101
Dalata.20491	Eguineensis.11104
Dalata.20506	Eguineensis.11114
Dalata.20509	Eguineensis.11115
Dalata.20512	Eguineensis.11117
Dalata.20517	Eguineensis.11120
Dalata.20533	Eguineensis.11161
Dalata.20540	Eguineensis.11156
Dalata.20542	Eguineensis.11153
Dalata.20555	Eguineensis.11139
Dalata.20601	Eguineensis.11376
Dalata.20622	Eguineensis.11363
Dalata.20627	Eguineensis.11351
Dalata.20633	Eguineensis.11345
Dalata.20639	Eguineensis.11342
Dalata.20644	Eguineensis.11340
Dalata.20671	Eguineensis.11323
Dalata.20676	Eguineensis.11317
Dalata.20691	Eguineensis.11307
Dalata.20692	Eguineensis.11305
Dalata.20701	Eguineensis.11303
Dalata.20728	Eguineensis.11290
Dalata.20729	Eguineensis.11289
Dalata.20730	Eguineensis.11288
Dalata.20776	Eguineensis.17750
Dalata.20779	Eguineensis.17752
Dalata.20780	Eguineensis.17753
Dalata.20781	Eguineensis.17754
Dalata.20782	Eguineensis.17755
Dalata.20784	Eguineensis.17743
Dalata.20795	Eguineensis.17735
Dalata.20808	Eguineensis.17729
Dalata.20812	Eguineensis.17722
Dalata.20823	Eguineensis.17720
Dalata.20826	Eguineensis.17716
Dalata.20827	Eguineensis.17712
Dalata.20834	Eguineensis.17704
Dalata.20835	Eguineensis.17702
Dalata.20836	Eguineensis.17699
Dalata.20839	Eguineensis.17695
Dalata.20848	Eguineensis.17690
Dalata.20851	Eguineensis.17688
Dalata.20858	Eguineensis.17683
Dalata.20864	Eguineensis.17673
Dalata.20865	Eguineensis.17672
Dalata.20886	Eguineensis.17661
Dalata.20887	Eguineensis.17660
Dalata.20909	Eguineensis.17653
Dalata.20910	Eguineensis.17652
Dalata.20922	Eguineensis.17647
Dalata.20924	Eguineensis.17646
Dalata.20925	Eguineensis.17645
Dalata.20929	Eguineensis.17642
Dalata.20936	Eguineensis.17613
Dalata.20937	Eguineensis.17614
Dalata.20940	Eguineensis.17617
Dalata.20942	Eguineensis.17619
Dalata.20945	Eguineensis.17621
Dalata.20946	Eguineensis.17622
Dalata.20775	Eguineensis.19715
Dalata.20783	Eguineensis.19719
Dalata.20794	Eguineensis.19721
Dalata.20810	Eguineensis.19727
Dalata.20828	Eguineensis.19737
Dalata.20831	Eguineensis.19739
Dalata.20833	Eguineensis.19740
Dalata.20837	Eguineensis.19746
Dalata.20840	Eguineensis.19750
Dalata.20846	Eguineensis.19752
Dalata.20856	Eguineensis.19760
Dalata.20859	Eguineensis.19763
Dalata.20860	Eguineensis.19764
Dalata.20862	Eguineensis.19766
Dalata.20870	Eguineensis.19773
Dalata.20871	Eguineensis.19774
Dalata.20873	Eguineensis.19778
Dalata.20876	Eguineensis.19781
Dalata.20881	Eguineensis.19783
Dalata.20891	Eguineensis.19789
Dalata.20892	Eguineensis.19790
Dalata.20908	Eguineensis.19791
Dalata.20917	Eguineensis.19795
Dalata.20918	Eguineensis.19796
Dalata.20926	Eguineensis.19797
Dalata.20938	Eguineensis.19801
Dalata.20941	Eguineensis.19802
Dalata.20947	Eguineensis.19807
Dalata.20950	Eguineensis.19809
Dalata.20951	Eguineensis.19811
Dalata.20952	Eguineensis.19812
Dalata.20955	Eguineensis.19814
Dalata.20956	Eguineensis.19816
Dalata.20957	Eguineensis.19817
Dalata.20960	Eguineensis.19821
Dalata.20962	Eguineensis.19823
Dalata.20966	Eguineensis.19824
Dalata.20970	Eguineensis.5944
Dalata.20972	Eguineensis.5948
Dalata.20973	Eguineensis.5949
Dalata.20975	Eguineensis.5951
Dalata.20976	Eguineensis.5953
Dalata.20980	Eguineensis.5957
Dalata.20986	Eguineensis.5967
Dalata.20988	Eguineensis.5970
Dalata.20997	Eguineensis.5976
Dalata.20998	Eguineensis.5973
Dalata.21002	Eguineensis.5986
Dalata.21004	Eguineensis.5992
Dalata.21005	Eguineensis.5994
Dalata.21009	Eguineensis.6007
Dalata.21011	Eguineensis.6003
Dalata.21013	Eguineensis.6000
Dalata.21036	Eguineensis.6028
Dalata.21039	Eguineensis.6035
Dalata.21040	Eguineensis.6040
Dalata.21044	Eguineensis.6050
Dalata.21045	Eguineensis.6048
Dalata.21049	Eguineensis.5881
Dalata.21053	Eguineensis.5874
Dalata.21054	Eguineensis.5873
Dalata.21056	Eguineensis.5870
Dalata.21057	Eguineensis.5869
Dalata.21060	Eguineensis.5862
Dalata.21063	Eguineensis.5861
Dalata.21478	Eguineensis.6059
Dalata.21495	Eguineensis.6071
Dalata.21496	Eguineensis.6070
Dalata.21502	Eguineensis.6069
Dalata.21503	Eguineensis.6068
Dalata.21535	Eguineensis.5924
Dalata.21537	Eguineensis.5922
Dalata.21542	Eguineensis.5920
Dalata.21544	Eguineensis.5917
Dalata.21545	Eguineensis.5916
Dalata.21555	Eguineensis.5912
Dalata.21566	Eguineensis.5902
Dalata.21572	Eguineensis.5896
Dalata.21585	Eguineensis.5663
Dalata.21586	Eguineensis.5664
Dalata.21592	Eguineensis.5666
Dalata.21595	Eguineensis.5669
Dalata.21599	Eguineensis.5677
Dalata.21608	Eguineensis.5685
Dalata.21611	Eguineensis.5688
Dalata.21615	Eguineensis.5696
Dalata.21616	Eguineensis.5698
Dalata.21617	Eguineensis.5699
Dalata.21620	Eguineensis.5687
Dalata.21621	Eguineensis.5701
Dalata.21624	Eguineensis.5707
Dalata.21625	Eguineensis.5709
Dalata.21636	Eguineensis.5728
Dalata.21637	Eguineensis.5726
Dalata.21639	Eguineensis.5725
Dalata.21641	Eguineensis.5730
Dalata.21647	Eguineensis.5750
Dalata.21649	Eguineensis.5753
Dalata.21658	Eguineensis.5767
Dalata.21668	Eguineensis.5783
Dalata.21686	Eguineensis.5800
Dalata.21688	Eguineensis.5802
Dalata.21689	Eguineensis.5806
Dalata.21690	Eguineensis.5807
Dalata.21693	Eguineensis.5818
Dalata.21832	Eguineensis.5342
Dalata.21835	Eguineensis.5340
Dalata.21837	Eguineensis.5339
Dalata.21839	Eguineensis.5336
Dalata.21844	Eguineensis.5325
Dalata.21834	Eguineensis.5879
Dalata.21847	Eguineensis.5857
Dalata.21848	Eguineensis.5856
Dalata.21849	Eguineensis.5855
Dalata.21859	Eguineensis.5851
Dalata.21870	Eguineensis.5837
Dalata.21878	Eguineensis.9172
Dalata.21882	Eguineensis.9173
Dalata.21889	Eguineensis.9184
Dalata.21893	Eguineensis.9190
Dalata.21895	Eguineensis.9193
Dalata.21901	Eguineensis.9204
Dalata.21902	Eguineensis.9205
Dalata.21907	Eguineensis.9212
Dalata.21917	Eguineensis.9227
Dalata.21918	Eguineensis.9229
Dalata.21921	Eguineensis.9233
Dalata.21926	Eguineensis.9238
Dalata.21927	Eguineensis.9239
Dalata.21938	Eguineensis.9245
Dalata.21939	Eguineensis.9251
Dalata.21941	Eguineensis.9254
Dalata.21945	Eguineensis.9256
Dalata.21946	Eguineensis.9258
Dalata.21948	Eguineensis.9261
Dalata.21949	Eguineensis.9265
Dalata.21952	Eguineensis.9304
Dalata.21953	Eguineensis.9302
Dalata.21954	Eguineensis.9301
Dalata.21957	Eguineensis.9298
Dalata.21966	Eguineensis.9295
Dalata.21969	Eguineensis.9287
Dalata.21972	Eguineensis.9286
Dalata.21973	Eguineensis.9284
Dalata.21974	Eguineensis.9283
Dalata.21976	Eguineensis.9281
Dalata.21981	Eguineensis.9273
Dalata.21982	Eguineensis.9268
Dalata.21985	Eguineensis.9271
Dalata.21987	Eguineensis.9307
Dalata.21997	Eguineensis.9322
Dalata.21998	Eguineensis.9327
Dalata.21999	Eguineensis.9328
Dalata.22008	Eguineensis.9336
Dalata.22009	Eguineensis.9353
Dalata.22011	Eguineensis.9351
Dalata.22013	Eguineensis.9346
Dalata.22014	Eguineensis.9343
Dalata.22015	Eguineensis.9341
Dalata.22019	Eguineensis.9340
Dalata.22022	Eguineensis.9363
Dalata.22026	Eguineensis.9371
Dalata.22027	Eguineensis.9372
Dalata.22031	Eguineensis.9377
Dalata.22036	Eguineensis.9384
Dalata.22037	Eguineensis.9387
Dalata.22038	Eguineensis.9386
Dalata.22039	Eguineensis.9388
Dalata.22041	Eguineensis.9391
Dalata.22042	Eguineensis.9392
Dalata.22044	Eguineensis.9394
Dalata.22049	Eguineensis.9408
Dalata.22052	Eguineensis.9411
Dalata.22054	Eguineensis.9415
Dalata.22073	Eguineensis.9437
Dalata.22076	Eguineensis.9442
Dalata.22091	Eguineensis.9426
Dalata.22093	Eguineensis.9463
Dalata.22113	Eguineensis.9472
Dalata.22116	Eguineensis.9477
Dalata.22119	Eguineensis.9488
Dalata.22120	Eguineensis.9491
Dalata.22121	Eguineensis.9493
Dalata.22130	Eguineensis.9506
Dalata.22136	Eguineensis.9516
Dalata.22142	Eguineensis.9527
Dalata.22143	Eguineensis.9526
Dalata.22145	Eguineensis.9524
Dalata.22146	Eguineensis.9522
Dalata.22149	Eguineensis.9533
Dalata.22152	Eguineensis.9534
Dalata.22153	Eguineensis.9536
Dalata.22158	Eguineensis.9552
Dalata.22163	Eguineensis.9567
Dalata.22166	Eguineensis.9574
Dalata.22068	Eguineensis.7924
Dalata.22074	Eguineensis.7915
Dalata.22075	Eguineensis.7913
Dalata.22082	Eguineensis.7904
Dalata.22084	Eguineensis.7900
Dalata.22094	Eguineensis.7892
Dalata.21588	Eguineensis.11498
Dalata.21589	Eguineensis.11499
Dalata.21614	Eguineensis.11520
Dalata.21619	Eguineensis.11524
Dalata.21622	Eguineensis.11529
Dalata.21623	Eguineensis.11530
Dalata.21626	Eguineensis.11534
Dalata.21628	Eguineensis.11543
Dalata.21640	Eguineensis.11546
Dalata.21643	Eguineensis.11547
Dalata.21644	Eguineensis.11548
Dalata.21645	Eguineensis.11549
Dalata.21648	Eguineensis.11551
Dalata.21663	Eguineensis.11561
Dalata.21674	Eguineensis.11569
Dalata.21677	Eguineensis.11571
Dalata.21691	Eguineensis.11586
Dalata.21692	Eguineensis.11591
Dalata.20974	Eguineensis.15027
Dalata.20977	Eguineensis.15031
Dalata.20979	Eguineensis.15029
Dalata.20995	Eguineensis.15041
Dalata.21001	Eguineensis.15049
Dalata.21010	Eguineensis.15056
Dalata.21012	Eguineensis.15058
Dalata.21014	Eguineensis.15060
Dalata.21015	Eguineensis.15061
Dalata.21020	Eguineensis.15063
Dalata.21021	Eguineensis.15064
Dalata.21027	Eguineensis.15070
Dalata.21037	Eguineensis.15080
Dalata.21240	Eguineensis.15255
Dalata.21353	Eguineensis.15243
Dalata.21358	Eguineensis.15242
Dalata.21367	Eguineensis.15249
Dalata.21369	Eguineensis.15252
Dalata.21390	Eguineensis.15225
Dalata.21395	Eguineensis.15223
Dalata.21413	Eguineensis.15216
Dalata.21415	Eguineensis.15214
Dalata.21418	Eguineensis.15211
Dalata.21428	Eguineensis.15208
Dalata.21446	Eguineensis.15202
Dalata.21455	Eguineensis.15195
Dalata.21469	Eguineensis.15196
Dalata.21470	Eguineensis.15197
Dalata.21474	Eguineensis.15199
Dalata.21476	Eguineensis.15201
Dalata.21493	Eguineensis.15183
Dalata.21501	Eguineensis.15179
Dalata.21523	Eguineensis.15165
Dalata.21531	Eguineensis.15163
Dalata.21533	Eguineensis.15158
Dalata.21538	Eguineensis.15155
Dalata.21541	Eguineensis.15154
Dalata.21546	Eguineensis.15149
Dalata.21553	Eguineensis.15144
Dalata.21558	Eguineensis.15142
Dalata.21562	Eguineensis.15140
Dalata.21563	Eguineensis.15138
Dalata.21564	Eguineensis.15137
Dalata.21578	Eguineensis.15116
Dalata.21582	Eguineensis.15113
Dalata.21675	Eguineensis.17987
Dalata.21682	Eguineensis.17996
Dalata.21698	Eguineensis.18020
Dalata.21699	Eguineensis.18017
Dalata.21701	Eguineensis.18022
Dalata.21703	Eguineensis.18023
Dalata.21704	Eguineensis.18024
Dalata.21705	Eguineensis.18027
Dalata.21712	Eguineensis.18040
Dalata.21713	Eguineensis.18044
Dalata.21717	Eguineensis.18048
Dalata.21726	Eguineensis.18055
Dalata.21728	Eguineensis.18057
Dalata.21729	Eguineensis.18058
Dalata.21737	Eguineensis.18072
Dalata.21738	Eguineensis.18075
Dalata.21741	Eguineensis.18084
Dalata.21742	Eguineensis.18085
Dalata.21746	Eguineensis.18090
Dalata.21749	Eguineensis.18092
Dalata.21750	Eguineensis.18094
Dalata.21752	Eguineensis.17806
Dalata.21754	Eguineensis.17808
Dalata.21756	Eguineensis.17810
Dalata.21759	Eguineensis.17811
Dalata.21761	Eguineensis.17813
Dalata.21763	Eguineensis.17815
Dalata.21766	Eguineensis.17821
Dalata.21768	Eguineensis.17825
Dalata.21770	Eguineensis.17830
Dalata.21771	Eguineensis.17831
Dalata.21776	Eguineensis.17838
Dalata.21778	Eguineensis.17839
Dalata.21783	Eguineensis.17850
Dalata.21784	Eguineensis.17851
Dalata.21786	Eguineensis.17849
Dalata.21788	Eguineensis.17852
Dalata.21790	Eguineensis.17855
Dalata.21791	Eguineensis.17856
Dalata.21793	Eguineensis.17864
Dalata.21795	Eguineensis.17868
Dalata.21796	Eguineensis.17872
Dalata.21799	Eguineensis.17764
Dalata.21800	Eguineensis.17766
Dalata.21805	Eguineensis.17772
Dalata.21807	Eguineensis.17774
Dalata.21810	Eguineensis.17776
Dalata.21814	Eguineensis.17781
Dalata.21819	Eguineensis.17787
Dalata.21820	Eguineensis.17789
Dalata.21821	Eguineensis.17790
Dalata.21822	Eguineensis.17791
Dalata.21823	Eguineensis.17792
Dalata.21826	Eguineensis.17794
Dalata.21828	Eguineensis.17796
Dalata.21829	Eguineensis.17797
Dalata.21084	Eguineensis.19568
Dalata.21085	Eguineensis.19563
Dalata.21087	Eguineensis.19566
Dalata.21095	Eguineensis.19556
Dalata.21100	Eguineensis.19555
Dalata.21101	Eguineensis.19554
Dalata.21108	Eguineensis.19549
Dalata.21130	Eguineensis.19533
Dalata.21131	Eguineensis.19532
Dalata.21148	Eguineensis.19524
Dalata.21153	Eguineensis.19520
Dalata.21159	Eguineensis.19518
Dalata.21166	Eguineensis.19510
Dalata.21172	Eguineensis.19502
Dalata.21174	Eguineensis.19501
Dalata.21702	Eguineensis.19599
Dalata.21708	Eguineensis.19608
Dalata.21711	Eguineensis.19610
Dalata.21714	Eguineensis.19613
Dalata.21716	Eguineensis.19615
Dalata.21731	Eguineensis.19629
Dalata.21735	Eguineensis.19632
Dalata.21739	Eguineensis.19638
Dalata.21740	Eguineensis.19639
Dalata.21743	Eguineensis.19641
Dalata.21762	Eguineensis.19656
Dalata.21769	Eguineensis.19663
Dalata.21782	Eguineensis.19675
Dalata.21794	Eguineensis.19685
Dalata.21809	Eguineensis.19697
Dalata.21811	Eguineensis.19699
Dalata.21824	Eguineensis.19708
Dalata.21827	Eguineensis.19710
Dalata.21088	Eguineensis.21427
Dalata.21089	Eguineensis.21424
Dalata.21090	Eguineensis.21423
Dalata.21092	Eguineensis.21422
Dalata.21094	Eguineensis.21413
Dalata.21111	Eguineensis.21409
Dalata.21125	Eguineensis.21403
Dalata.21128	Eguineensis.21400
Dalata.21129	Eguineensis.21399
Dalata.21137	Eguineensis.21398
Dalata.21151	Eguineensis.21394
Dalata.21156	Eguineensis.21389
Dalata.21163	Eguineensis.21380
Dalata.21177	Eguineensis.21635
Dalata.21184	Eguineensis.21641
Dalata.21185	Eguineensis.21642
Dalata.21187	Eguineensis.21645
Dalata.21188	Eguineensis.21646
Dalata.21192	Eguineensis.21653
Dalata.21193	Eguineensis.21654
Dalata.21196	Eguineensis.21675
Dalata.21229	Eguineensis.21663
Dalata.21277	Eguineensis.21662
Dalata.21278	Eguineensis.21671
Dalata.21284	Eguineensis.21670
Dalata.23479	Eguineensis.4211
Dalata.23483	Eguineensis.4205
Dalata.23484	Eguineensis.4202
Dalata.23485	Eguineensis.4201
Dalata.23486	Eguineensis.4200
Dalata.23491	Eguineensis.4196
Dalata.23493	Eguineensis.4193
Dalata.23494	Eguineensis.4192
Dalata.23497	Eguineensis.4186
Dalata.23511	Eguineensis.4176
Dalata.23513	Eguineensis.4175
Dalata.23514	Eguineensis.4171
Dalata.23517	Eguineensis.4166
Dalata.23518	Eguineensis.4165
Dalata.23650	Eguineensis.4108
Dalata.23654	Eguineensis.4111
Dalata.23661	Eguineensis.4119
Dalata.23662	Eguineensis.4121
Dalata.23663	Eguineensis.4122
Dalata.23665	Eguineensis.4124
Dalata.23666	Eguineensis.4125
Dalata.23668	Eguineensis.4129
Dalata.23678	Eguineensis.4132
Dalata.23680	Eguineensis.4138
Dalata.23683	Eguineensis.4142
Dalata.23684	Eguineensis.4145
Dalata.23685	Eguineensis.4147
Dalata.23686	Eguineensis.4148
Dalata.23687	Eguineensis.4149
Dalata.23689	Eguineensis.4150
Dalata.23950	Eguineensis.4218
Dalata.23967	Eguineensis.4248
Dalata.23973	Eguineensis.4252
Dalata.23977	Eguineensis.4254
Dalata.23981	Eguineensis.4258
Dalata.23982	Eguineensis.4259
Dalata.23988	Eguineensis.4262
Dalata.23989	Eguineensis.4263
Dalata.23991	Eguineensis.4264
Dalata.23993	Eguineensis.4268
Dalata.24001	Eguineensis.4278
Dalata.24003	Eguineensis.4280
Dalata.24007	Eguineensis.4291
Dalata.24011	Eguineensis.4298
Dalata.24012	Eguineensis.4299
Dalata.24019	Eguineensis.4319
Dalata.24022	Eguineensis.4322
Dalata.24023	Eguineensis.4325
Dalata.24024	Eguineensis.4326
Dalata.24027	Eguineensis.4327
Dalata.24032	Eguineensis.4339
Dalata.24035	Eguineensis.4343
Dalata.24036	Eguineensis.4347
Dalata.24037	Eguineensis.4349
Dalata.24039	Eguineensis.4352
Dalata.24041	Eguineensis.4356
Dalata.24042	Eguineensis.4364
Dalata.24043	Eguineensis.4367
Dalata.24047	Eguineensis.4388
Dalata.24050	Eguineensis.4382
Dalata.24057	Eguineensis.4391
Dalata.24068	Eguineensis.4397
Dalata.24069	Eguineensis.4398
Dalata.24073	Eguineensis.4406
Dalata.24074	Eguineensis.4412
Dalata.24076	Eguineensis.4423
Dalata.24089	Eguineensis.4437
Dalata.24090	Eguineensis.4438
Dalata.24097	Eguineensis.4446
Dalata.24098	Eguineensis.4447
Dalata.24099	Eguineensis.4449
Dalata.24105	Eguineensis.4466
Dalata.24106	Eguineensis.4469
Dalata.24109	Eguineensis.4471
Dalata.24111	Eguineensis.4474
Dalata.24112	Eguineensis.4476
Dalata.24113	Eguineensis.4477
Dalata.22223	Eguineensis.6162
Dalata.22224	Eguineensis.6161
Dalata.22229	Eguineensis.6157
Dalata.22230	Eguineensis.6156
Dalata.22233	Eguineensis.6149
Dalata.22237	Eguineensis.6143
Dalata.22239	Eguineensis.6142
Dalata.22244	Eguineensis.6111
Dalata.22246	Eguineensis.6115
Dalata.22254	Eguineensis.6128
Dalata.22255	Eguineensis.6130
Dalata.22256	Eguineensis.6131
Dalata.22270	Eguineensis.6173
Dalata.22271	Eguineensis.6176
Dalata.22610	Eguineensis.5321
Dalata.22614	Eguineensis.5315
Dalata.22616	Eguineensis.5312
Dalata.22627	Eguineensis.5309
Dalata.22628	Eguineensis.5307
Dalata.22631	Eguineensis.5302
Dalata.22633	Eguineensis.5300
Dalata.22635	Eguineensis.5296
Dalata.22641	Eguineensis.5293
Dalata.22642	Eguineensis.5292
Dalata.22643	Eguineensis.5290
Dalata.22646	Eguineensis.5285
Dalata.22648	Eguineensis.5284
Dalata.22752	Eguineensis.6195
Dalata.22753	Eguineensis.6196
Dalata.22761	Eguineensis.6198
Dalata.22781	Eguineensis.6235
Dalata.22785	Eguineensis.6234
Dalata.22787	Eguineensis.6245
Dalata.22788	Eguineensis.6247
Dalata.22789	Eguineensis.6248
Dalata.22790	Eguineensis.6249
Dalata.22795	Eguineensis.6252
Dalata.22800	Eguineensis.6262
Dalata.22801	Eguineensis.6266
Dalata.22820	Eguineensis.6285
Dalata.22823	Eguineensis.6294
Dalata.22824	Eguineensis.6300
