Dalata.22838	Acomosus.4
Dalata.12888	Acomosus.15508
Dalata.19927	Acomosus.11360
Dalata.12890	Acomosus.17696
Dalata.25066	Acomosus.11363
Dalata.12891	Acomosus.18669
Dalata.12892	Acomosus.15505
Dalata.12893	Acomosus.17695
Dalata.12895	Acomosus.15502
Dalata.12897	Acomosus.15501
Dalata.25059	Acomosus.11369
Dalata.25053	Acomosus.11371
Dalata.25052	Acomosus.11372
Dalata.25049	Acomosus.11375
Dalata.25047	Acomosus.11376
Dalata.12918	Acomosus.15496
Dalata.12919	Acomosus.17691
Dalata.25044	Acomosus.11381
Dalata.25042	Acomosus.11382
Dalata.19980	Acomosus.11387
Dalata.24534	Acomosus.11388
Dalata.12923	Acomosus.18675
Dalata.12924	Acomosus.15494
Dalata.24532	Acomosus.11390
Dalata.12926	Acomosus.18678
Dalata.24511	Acomosus.11392
Dalata.25031	Acomosus.11393
Dalata.25029	Acomosus.11394
Dalata.25025	Acomosus.11395
Dalata.19987	Acomosus.11397
Dalata.12930	Acomosus.18682
Dalata.25013	Acomosus.11403
Dalata.12936	Acomosus.18687
Dalata.12939	Acomosus.12879
Dalata.12940	Acomosus.15479
Dalata.12940	Acomosus.21004
Dalata.12943	Acomosus.17684
Dalata.25011	Acomosus.11406
Dalata.12945	Acomosus.18695
Dalata.24528	Acomosus.11407
Dalata.12951	Acomosus.15472
Dalata.12952	Acomosus.15468
Dalata.25033	Acomosus.11411
Dalata.12953	Acomosus.15467
Dalata.25041	Acomosus.11417
Dalata.12962	Acomosus.12795
Dalata.24604	Acomosus.11428
Dalata.12967	Acomosus.18701
Dalata.12969	Acomosus.18702
Dalata.12970	Acomosus.18703
Dalata.24599	Acomosus.11435
Dalata.12980	Acomosus.18712
Dalata.12981	Acomosus.17710
Dalata.12982	Acomosus.17714
Dalata.24593	Acomosus.11439
Dalata.12983	Acomosus.15452
Dalata.12985	Acomosus.15448
Dalata.12986	Acomosus.15447
Dalata.12987	Acomosus.13639
Dalata.12987	Acomosus.15446
Dalata.12988	Acomosus.17715
Dalata.24588	Acomosus.11442
Dalata.12990	Acomosus.15438
Dalata.12991	Acomosus.15436
Dalata.12994	Acomosus.15433
Dalata.24579	Acomosus.11446
Dalata.12995	Acomosus.18716
Dalata.24577	Acomosus.11449
Dalata.12997	Acomosus.15432
Dalata.24576	Acomosus.11451
Dalata.12998	Acomosus.17675
Dalata.13001	Acomosus.18727
Dalata.24852	Acomosus.11455
Dalata.13004	Acomosus.15428
Dalata.24849	Acomosus.11456
Dalata.13007	Acomosus.18731
Dalata.13009	Acomosus.15422
Dalata.13010	Acomosus.15421
Dalata.13010	Acomosus.22392
Dalata.19795	Acomosus.11464
Dalata.13012	Acomosus.17718
Dalata.13013	Acomosus.18733
Dalata.13015	Acomosus.15418
Dalata.13016	Acomosus.17720
Dalata.13017	Acomosus.15419
Dalata.13018	Acomosus.17722
Dalata.13020	Acomosus.18737
Dalata.13021	Acomosus.18739
Dalata.13021	Acomosus.15413
Dalata.25156	Acomosus.11470
Dalata.13026	Acomosus.15410
Dalata.19776	Acomosus.11473
Dalata.13029	Acomosus.17092
Dalata.13030	Acomosus.18744
Dalata.25163	Acomosus.11474
Dalata.13033	Acomosus.18751
Dalata.13034	Acomosus.18752
Dalata.13035	Acomosus.21172
Dalata.13035	Acomosus.20261
Dalata.13037	Acomosus.17744
Dalata.13812	Acomosus.11480
Dalata.13040	Acomosus.17743
Dalata.13042	Acomosus.15603
Dalata.13044	Acomosus.18759
Dalata.24105	Acomosus.11487
Dalata.13046	Acomosus.17745
Dalata.14148	Acomosus.11488
Dalata.13050	Acomosus.15390
Dalata.13052	Acomosus.17747
Dalata.13053	Acomosus.15386
Dalata.13055	Acomosus.15387
Dalata.13057	Acomosus.15914
Dalata.13058	Acomosus.18764
Dalata.24069	Acomosus.11498
Dalata.13059	Acomosus.17757
Dalata.13061	Acomosus.18764
Dalata.13065	Acomosus.15986
Dalata.13066	Acomosus.15379
Dalata.24037	Acomosus.11506
Dalata.13067	Acomosus.17769
Dalata.13069	Acomosus.17737
Dalata.13070	Acomosus.15378
Dalata.14242	Acomosus.11514
Dalata.13076	Acomosus.15376
Dalata.13077	Acomosus.15375
Dalata.13078	Acomosus.17735
Dalata.13079	Acomosus.18772
Dalata.13081	Acomosus.15371
Dalata.13082	Acomosus.18774
Dalata.17118	Acomosus.11522
Dalata.13087	Acomosus.15365
Dalata.13089	Acomosus.15362
Dalata.13090	Acomosus.12353
Dalata.23950	Acomosus.11528
Dalata.23949	Acomosus.11529
Dalata.23947	Acomosus.11531
Dalata.13091	Acomosus.18781
Dalata.14343	Acomosus.11533
Dalata.23940	Acomosus.11535
Dalata.21029	Acomosus.11536
Dalata.23932	Acomosus.11538
Dalata.13093	Acomosus.17499
Dalata.14361	Acomosus.11540
Dalata.13094	Acomosus.17497
Dalata.14435	Acomosus.11545
Dalata.13098	Acomosus.20257
Dalata.13099	Acomosus.19009
Dalata.14529	Acomosus.11550
Dalata.13105	Acomosus.20253
Dalata.13106	Acomosus.18983
Dalata.13110	Acomosus.12016
Dalata.16085	Acomosus.11554
Dalata.13112	Acomosus.19992
Dalata.23474	Acomosus.11555
Dalata.13113	Acomosus.20248
Dalata.14542	Acomosus.11556
Dalata.14547	Acomosus.11557
Dalata.13118	Acomosus.19018
Dalata.23897	Acomosus.11559
Dalata.13119	Acomosus.18994
Dalata.23728	Acomosus.11561
Dalata.23891	Acomosus.11563
Dalata.13122	Acomosus.20238
Dalata.13123	Acomosus.20210
Dalata.23877	Acomosus.11567
Dalata.13129	Acomosus.17124
Dalata.13131	Acomosus.20217
Dalata.24491	Acomosus.11575
Dalata.13137	Acomosus.17020
Dalata.13137	Acomosus.20735
Dalata.13138	Acomosus.17449
Dalata.23692	Acomosus.11577
Dalata.13142	Acomosus.20152
Dalata.13143	Acomosus.20146
Dalata.13144	Acomosus.20147
Dalata.13145	Acomosus.17627
Dalata.13146	Acomosus.20145
Dalata.13147	Acomosus.18841
Dalata.13149	Acomosus.20101
Dalata.13150	Acomosus.18925
Dalata.13151	Acomosus.21482
Dalata.13151	Acomosus.20142
Dalata.14292	Acomosus.11588
Dalata.13152	Acomosus.20140
Dalata.22662	Acomosus.11589
Dalata.13154	Acomosus.18919
Dalata.13155	Acomosus.20139
Dalata.13156	Acomosus.20141
Dalata.13158	Acomosus.18937
Dalata.14676	Acomosus.11595
Dalata.23442	Acomosus.11598
Dalata.14715	Acomosus.11599
Dalata.23397	Acomosus.11606
Dalata.13177	Acomosus.20160
Dalata.13180	Acomosus.20106
Dalata.13182	Acomosus.20193
Dalata.23336	Acomosus.11622
Dalata.13189	Acomosus.18884
Dalata.13190	Acomosus.18883
Dalata.21889	Acomosus.11626
Dalata.21892	Acomosus.11627
Dalata.21918	Acomosus.11631
Dalata.21895	Acomosus.11634
Dalata.13202	Acomosus.12779
Dalata.13203	Acomosus.20275
Dalata.13205	Acomosus.20277
Dalata.13209	Acomosus.20036
Dalata.14896	Acomosus.11642
Dalata.14894	Acomosus.11643
Dalata.21969	Acomosus.11645
Dalata.13210	Acomosus.20281
Dalata.13211	Acomosus.20282
Dalata.13215	Acomosus.19045
Dalata.13216	Acomosus.20295
Dalata.22032	Acomosus.11656
Dalata.13225	Acomosus.20305
Dalata.13229	Acomosus.20309
Dalata.22045	Acomosus.11664
Dalata.22049	Acomosus.11668
Dalata.22050	Acomosus.11669
Dalata.13230	Acomosus.19057
Dalata.13232	Acomosus.19058
Dalata.13235	Acomosus.20312
Dalata.22091	Acomosus.11674
Dalata.13236	Acomosus.20313
Dalata.22069	Acomosus.11676
Dalata.15050	Acomosus.11677
Dalata.13239	Acomosus.15141
Dalata.22075	Acomosus.11678
Dalata.13242	Acomosus.20326
Dalata.13244	Acomosus.19061
Dalata.19225	Acomosus.11685
Dalata.13249	Acomosus.20321
Dalata.13250	Acomosus.19067
Dalata.13252	Acomosus.20318
Dalata.15083	Acomosus.11695
Dalata.22124	Acomosus.11697
Dalata.13254	Acomosus.19071
Dalata.13255	Acomosus.20336
Dalata.13256	Acomosus.20339
Dalata.13257	Acomosus.19073
Dalata.22138	Acomosus.11700
Dalata.16370	Acomosus.11701
Dalata.22140	Acomosus.11702
Dalata.22149	Acomosus.11704
Dalata.22154	Acomosus.11707
Dalata.13265	Acomosus.19084
Dalata.22864	Acomosus.11712
Dalata.13275	Acomosus.11837
Dalata.13276	Acomosus.20122
Dalata.13277	Acomosus.18903
Dalata.13279	Acomosus.18900
Dalata.13281	Acomosus.21095
Dalata.13281	Acomosus.20114
Dalata.13282	Acomosus.18897
Dalata.13283	Acomosus.20113
Dalata.19794	Acomosus.11721
Dalata.13286	Acomosus.20111
Dalata.19871	Acomosus.11727
Dalata.19875	Acomosus.11728
Dalata.13301	Acomosus.20172
Dalata.19906	Acomosus.11737
Dalata.13308	Acomosus.20167
Dalata.13312	Acomosus.12198
Dalata.13313	Acomosus.18948
Dalata.25045	Acomosus.11745
Dalata.19987	Acomosus.11746
Dalata.19997	Acomosus.11750
Dalata.20001	Acomosus.11751
Dalata.13318	Acomosus.18947
Dalata.13319	Acomosus.18950
Dalata.24584	Acomosus.11758
Dalata.13323	Acomosus.17574
Dalata.13325	Acomosus.18951
Dalata.13329	Acomosus.19094
Dalata.13329	Acomosus.20861
Dalata.24560	Acomosus.11762
Dalata.13331	Acomosus.20373
Dalata.24553	Acomosus.11766
Dalata.20120	Acomosus.11773
Dalata.20096	Acomosus.11778
Dalata.13349	Acomosus.20096
Dalata.13350	Acomosus.18878
Dalata.13352	Acomosus.21027
Dalata.13354	Acomosus.20087
Dalata.13356	Acomosus.20090
Dalata.13358	Acomosus.20093
Dalata.13361	Acomosus.18873
Dalata.20178	Acomosus.11788
Dalata.13363	Acomosus.18861
Dalata.20197	Acomosus.11793
Dalata.13366	Acomosus.20085
Dalata.22639	Acomosus.11796
Dalata.20272	Acomosus.11799
Dalata.13372	Acomosus.18856
Dalata.13374	Acomosus.20841
Dalata.13382	Acomosus.18853
Dalata.20419	Acomosus.11814
Dalata.20454	Acomosus.11818
Dalata.13393	Acomosus.20075
Dalata.20469	Acomosus.11820
Dalata.20486	Acomosus.11822
Dalata.13400	Acomosus.18848
Dalata.24772	Acomosus.11826
Dalata.24780	Acomosus.11827
Dalata.13402	Acomosus.20074
Dalata.13405	Acomosus.16328
Dalata.13406	Acomosus.18838
Dalata.20483	Acomosus.11830
Dalata.13407	Acomosus.20062
Dalata.13409	Acomosus.18822
Dalata.20523	Acomosus.11833
Dalata.20512	Acomosus.11834
Dalata.20508	Acomosus.11835
Dalata.20509	Acomosus.11836
Dalata.13412	Acomosus.18823
Dalata.13413	Acomosus.18824
Dalata.24722	Acomosus.11838
Dalata.20562	Acomosus.11839
Dalata.20559	Acomosus.11841
Dalata.13417	Acomosus.18828
Dalata.13420	Acomosus.18837
Dalata.19768	Acomosus.11845
Dalata.20540	Acomosus.11846
Dalata.13430	Acomosus.22520
Dalata.13431	Acomosus.18819
Dalata.13432	Acomosus.18817
Dalata.13433	Acomosus.18816
Dalata.13434	Acomosus.18815
Dalata.13442	Acomosus.18810
Dalata.24402	Acomosus.11863
Dalata.13452	Acomosus.18806
Dalata.20280	Acomosus.11868
Dalata.13453	Acomosus.18799
Dalata.20281	Acomosus.11869
Dalata.13459	Acomosus.20051
Dalata.20581	Acomosus.11877
Dalata.15539	Acomosus.11879
Dalata.13461	Acomosus.20040
Dalata.15615	Acomosus.11880
Dalata.23190	Acomosus.11881
Dalata.22733	Acomosus.11882
Dalata.15112	Acomosus.11885
Dalata.13464	Acomosus.20041
Dalata.15114	Acomosus.11888
Dalata.13465	Acomosus.20042
Dalata.15121	Acomosus.11889
Dalata.13466	Acomosus.18789
Dalata.17809	Acomosus.11894
Dalata.15148	Acomosus.11895
Dalata.15139	Acomosus.11897
Dalata.15196	Acomosus.11899
Dalata.17836	Acomosus.11900
Dalata.13474	Acomosus.20043
Dalata.15201	Acomosus.11904
Dalata.15203	Acomosus.11906
Dalata.17858	Acomosus.11908
Dalata.13486	Acomosus.22667
Dalata.13486	Acomosus.22699
Dalata.13487	Acomosus.22650
Dalata.21791	Acomosus.11911
Dalata.13489	Acomosus.12810
Dalata.13491	Acomosus.20050
Dalata.13492	Acomosus.20037
Dalata.13493	Acomosus.20202
Dalata.21795	Acomosus.11914
Dalata.13494	Acomosus.19008
Dalata.13497	Acomosus.19042
Dalata.21805	Acomosus.11917
Dalata.13498	Acomosus.18907
Dalata.13499	Acomosus.19043
Dalata.22617	Acomosus.11924
Dalata.13501	Acomosus.19026
Dalata.23780	Acomosus.11927
Dalata.13505	Acomosus.20123
Dalata.23782	Acomosus.11928
Dalata.13506	Acomosus.18910
Dalata.13508	Acomosus.20125
Dalata.25179	Acomosus.11932
Dalata.15593	Acomosus.11934
Dalata.18261	Acomosus.11936
Dalata.13513	Acomosus.18840
Dalata.16029	Acomosus.11939
Dalata.13514	Acomosus.18913
Dalata.22795	Acomosus.11941
Dalata.18202	Acomosus.11943
Dalata.22785	Acomosus.11944
Dalata.15975	Acomosus.11947
Dalata.13521	Acomosus.20404
Dalata.15696	Acomosus.11951
Dalata.13522	Acomosus.20407
Dalata.13525	Acomosus.19140
Dalata.13528	Acomosus.20159
Dalata.22755	Acomosus.11958
Dalata.22221	Acomosus.11959
Dalata.13534	Acomosus.19132
Dalata.15907	Acomosus.11961
Dalata.13537	Acomosus.19128
Dalata.18118	Acomosus.11962
Dalata.13540	Acomosus.20397
Dalata.13542	Acomosus.19125
Dalata.13543	Acomosus.20396
Dalata.18109	Acomosus.11966
Dalata.15930	Acomosus.11968
Dalata.15879	Acomosus.11969
Dalata.15898	Acomosus.11972
Dalata.22269	Acomosus.11974
Dalata.22845	Acomosus.11975
Dalata.22851	Acomosus.11976
Dalata.13558	Acomosus.19118
Dalata.15920	Acomosus.11979
Dalata.22388	Acomosus.11982
Dalata.15681	Acomosus.11983
Dalata.22734	Acomosus.11986
Dalata.13564	Acomosus.20386
Dalata.21675	Acomosus.11988
Dalata.13569	Acomosus.19112
Dalata.13574	Acomosus.19108
Dalata.22470	Acomosus.11998
Dalata.13580	Acomosus.20380
Dalata.24351	Acomosus.12001
Dalata.13581	Acomosus.19106
Dalata.13590	Acomosus.20361
Dalata.21588	Acomosus.12011
Dalata.13592	Acomosus.19103
Dalata.13593	Acomosus.20362
Dalata.13594	Acomosus.20363
Dalata.23734	Acomosus.12018
Dalata.13595	Acomosus.20364
Dalata.13597	Acomosus.19102
Dalata.13599	Acomosus.20985
Dalata.23714	Acomosus.12022
Dalata.18225	Acomosus.12023
Dalata.13600	Acomosus.19100
Dalata.13602	Acomosus.20369
Dalata.25176	Acomosus.12026
Dalata.21701	Acomosus.12027
Dalata.21704	Acomosus.12028
Dalata.21708	Acomosus.12031
Dalata.18541	Acomosus.12034
Dalata.21715	Acomosus.12036
Dalata.13618	Acomosus.20187
Dalata.13620	Acomosus.18955
Dalata.15445	Acomosus.12042
Dalata.13623	Acomosus.20188
Dalata.21741	Acomosus.12043
Dalata.21753	Acomosus.12045
Dalata.21849	Acomosus.12048
Dalata.13627	Acomosus.18956
Dalata.13628	Acomosus.20194
Dalata.21769	Acomosus.12050
Dalata.13632	Acomosus.18971
Dalata.13639	Acomosus.20158
Dalata.13640	Acomosus.19143
Dalata.21784	Acomosus.12056
Dalata.13645	Acomosus.19147
Dalata.13646	Acomosus.19148
Dalata.13647	Acomosus.20417
Dalata.15235	Acomosus.12059
Dalata.13649	Acomosus.13046
Dalata.15246	Acomosus.12060
Dalata.21783	Acomosus.12061
Dalata.17564	Acomosus.12062
Dalata.22279	Acomosus.12068
Dalata.22280	Acomosus.12069
Dalata.15300	Acomosus.12071
Dalata.15301	Acomosus.12072
Dalata.13659	Acomosus.20419
Dalata.22312	Acomosus.12073
Dalata.22318	Acomosus.12076
Dalata.22325	Acomosus.12077
Dalata.15333	Acomosus.12079
Dalata.22371	Acomosus.12084
Dalata.13683	Acomosus.19169
Dalata.23300	Acomosus.12088
Dalata.15381	Acomosus.12089
Dalata.13686	Acomosus.20434
Dalata.13686	Acomosus.20435
Dalata.15376	Acomosus.12091
Dalata.15372	Acomosus.12092
Dalata.15425	Acomosus.12095
Dalata.13697	Acomosus.19171
Dalata.23271	Acomosus.12096
Dalata.13698	Acomosus.20440
Dalata.15451	Acomosus.12097
Dalata.18334	Acomosus.12098
Dalata.13699	Acomosus.19172
Dalata.23244	Acomosus.12099
Dalata.13700	Acomosus.19173
Dalata.13701	Acomosus.19282
Dalata.13702	Acomosus.19280
Dalata.13703	Acomosus.20561
Dalata.17519	Acomosus.12104
Dalata.17517	Acomosus.12105
Dalata.13705	Acomosus.20558
Dalata.23232	Acomosus.12106
Dalata.13708	Acomosus.19279
Dalata.13709	Acomosus.19278
Dalata.13710	Acomosus.20555
Dalata.17507	Acomosus.12108
Dalata.23189	Acomosus.12111
Dalata.23192	Acomosus.12112
Dalata.15515	Acomosus.12113
Dalata.13713	Acomosus.20553
Dalata.13714	Acomosus.20550
Dalata.20278	Acomosus.12118
Dalata.13716	Acomosus.20549
Dalata.23495	Acomosus.12122
Dalata.19400	Acomosus.12124
Dalata.13723	Acomosus.19267
Dalata.20596	Acomosus.12127
Dalata.13724	Acomosus.20541
Dalata.20601	Acomosus.12130
Dalata.13726	Acomosus.20537
Dalata.13727	Acomosus.20536
Dalata.20886	Acomosus.12133
Dalata.13730	Acomosus.19264
Dalata.13731	Acomosus.17179
Dalata.13733	Acomosus.13783
Dalata.13735	Acomosus.20532
Dalata.13737	Acomosus.19258
Dalata.20862	Acomosus.12137
Dalata.13739	Acomosus.19257
Dalata.13742	Acomosus.19255
Dalata.13744	Acomosus.20528
Dalata.13745	Acomosus.20527
Dalata.13746	Acomosus.20526
Dalata.13747	Acomosus.19250
Dalata.24454	Acomosus.12139
Dalata.20832	Acomosus.12143
Dalata.13756	Acomosus.19232
Dalata.13757	Acomosus.19231
Dalata.13759	Acomosus.19229
Dalata.24401	Acomosus.12147
Dalata.13760	Acomosus.19227
Dalata.20784	Acomosus.12149
Dalata.20775	Acomosus.12151
Dalata.13764	Acomosus.20508
Dalata.13765	Acomosus.19223
Dalata.13767	Acomosus.20507
Dalata.20735	Acomosus.12153
Dalata.20582	Acomosus.12155
Dalata.20727	Acomosus.12157
Dalata.13772	Acomosus.20494
Dalata.20726	Acomosus.12158
Dalata.20712	Acomosus.12160
Dalata.13774	Acomosus.19219
Dalata.13776	Acomosus.19216
Dalata.20678	Acomosus.12163
Dalata.20656	Acomosus.12165
Dalata.20624	Acomosus.12166
Dalata.13777	Acomosus.19215
Dalata.13778	Acomosus.20921
Dalata.20910	Acomosus.12173
Dalata.20917	Acomosus.12178
Dalata.20924	Acomosus.12179
Dalata.13792	Acomosus.20479
Dalata.20945	Acomosus.12181
Dalata.13801	Acomosus.20476
Dalata.13804	Acomosus.20473
Dalata.20953	Acomosus.12189
Dalata.20960	Acomosus.12191
Dalata.13811	Acomosus.19205
Dalata.13816	Acomosus.20467
Dalata.19020	Acomosus.12197
Dalata.13818	Acomosus.19200
Dalata.13820	Acomosus.20466
Dalata.20966	Acomosus.12203
Dalata.16147	Acomosus.12204
Dalata.13830	Acomosus.19194
Dalata.13831	Acomosus.19193
Dalata.13833	Acomosus.20456
Dalata.13835	Acomosus.20453
Dalata.13836	Acomosus.19189
Dalata.13839	Acomosus.20452
Dalata.19733	Acomosus.12215
Dalata.19704	Acomosus.12218
Dalata.13847	Acomosus.20201
Dalata.19680	Acomosus.12227
Dalata.13856	Acomosus.20446
Dalata.13857	Acomosus.19176
Dalata.13858	Acomosus.20444
Dalata.13860	Acomosus.20443
Dalata.13863	Acomosus.19285
Dalata.13864	Acomosus.20565
Dalata.13865	Acomosus.22228
Dalata.13869	Acomosus.20568
Dalata.19652	Acomosus.12236
Dalata.19651	Acomosus.12237
Dalata.19638	Acomosus.12240
Dalata.25162	Acomosus.12241
Dalata.13885	Acomosus.19289
Dalata.19632	Acomosus.12242
Dalata.13892	Acomosus.20575
Dalata.19623	Acomosus.12246
Dalata.19543	Acomosus.12250
Dalata.19542	Acomosus.12251
Dalata.13902	Acomosus.19292
Dalata.13903	Acomosus.20576
Dalata.13906	Acomosus.19294
Dalata.19554	Acomosus.12255
Dalata.13907	Acomosus.19296
Dalata.13908	Acomosus.20579
Dalata.19556	Acomosus.12257
Dalata.13910	Acomosus.20583
Dalata.13914	Acomosus.20589
Dalata.13920	Acomosus.20502
Dalata.13921	Acomosus.20591
Dalata.13923	Acomosus.19305
Dalata.13924	Acomosus.19306
Dalata.18632	Acomosus.12262
Dalata.18763	Acomosus.12263
Dalata.19421	Acomosus.12266
Dalata.13935	Acomosus.20602
Dalata.19423	Acomosus.12269
Dalata.19430	Acomosus.12271
Dalata.13937	Acomosus.19314
Dalata.19440	Acomosus.12274
Dalata.13938	Acomosus.19315
Dalata.13939	Acomosus.19316
Dalata.13946	Acomosus.14168
Dalata.13947	Acomosus.19322
Dalata.13948	Acomosus.19324
Dalata.13949	Acomosus.19146
Dalata.13954	Acomosus.19326
Dalata.13956	Acomosus.19327
Dalata.13957	Acomosus.19328
Dalata.13960	Acomosus.19332
Dalata.13961	Acomosus.19334
Dalata.13962	Acomosus.20628
Dalata.19476	Acomosus.12284
Dalata.13964	Acomosus.20629
Dalata.19477	Acomosus.12285
Dalata.19507	Acomosus.12288
Dalata.19514	Acomosus.12290
Dalata.19411	Acomosus.12291
Dalata.19405	Acomosus.12293
Dalata.13976	Acomosus.19348
Dalata.13977	Acomosus.19350
Dalata.13987	Acomosus.19354
Dalata.13988	Acomosus.20641
Dalata.13989	Acomosus.19355
Dalata.13993	Acomosus.19358
Dalata.13999	Acomosus.20646
Dalata.19347	Acomosus.12305
Dalata.14001	Acomosus.19359
Dalata.14002	Acomosus.20648
Dalata.14003	Acomosus.19363
Dalata.14005	Acomosus.20652
Dalata.19309	Acomosus.12310
Dalata.14015	Acomosus.19365
Dalata.14018	Acomosus.20654
Dalata.17452	Acomosus.12325
Dalata.14021	Acomosus.20656
Dalata.14022	Acomosus.20658
Dalata.14024	Acomosus.19376
Dalata.15922	Acomosus.12330
Dalata.14027	Acomosus.20665
Dalata.22191	Acomosus.12331
Dalata.14028	Acomosus.19381
Dalata.23686	Acomosus.12332
Dalata.14029	Acomosus.19382
Dalata.14030	Acomosus.19384
Dalata.14031	Acomosus.20669
Dalata.23658	Acomosus.12337
Dalata.14035	Acomosus.19398
Dalata.14036	Acomosus.20689
Dalata.14037	Acomosus.19395
Dalata.14044	Acomosus.19392
Dalata.14046	Acomosus.20680
Dalata.14047	Acomosus.20679
Dalata.23622	Acomosus.12351
Dalata.14050	Acomosus.19391
Dalata.23597	Acomosus.12355
Dalata.23588	Acomosus.12357
Dalata.14054	Acomosus.20692
Dalata.14055	Acomosus.20694
Dalata.23571	Acomosus.12362
Dalata.14057	Acomosus.20695
Dalata.14058	Acomosus.19410
Dalata.14059	Acomosus.19411
Dalata.17827	Acomosus.12364
Dalata.14061	Acomosus.19412
Dalata.14064	Acomosus.19413
Dalata.14065	Acomosus.13372
Dalata.23552	Acomosus.12366
Dalata.23546	Acomosus.12367
Dalata.23543	Acomosus.12368
Dalata.14068	Acomosus.19415
Dalata.22767	Acomosus.12370
Dalata.18537	Acomosus.12371
Dalata.14070	Acomosus.20699
Dalata.14071	Acomosus.19416
Dalata.14072	Acomosus.20700
Dalata.18564	Acomosus.12374
Dalata.22210	Acomosus.12375
Dalata.18596	Acomosus.12378
Dalata.14074	Acomosus.19420
Dalata.22738	Acomosus.12381
Dalata.14075	Acomosus.19421
Dalata.14075	Acomosus.20703
Dalata.18660	Acomosus.12384
Dalata.14080	Acomosus.20706
Dalata.18672	Acomosus.12388
Dalata.14081	Acomosus.19424
Dalata.22715	Acomosus.12389
Dalata.22711	Acomosus.12391
Dalata.14083	Acomosus.20708
Dalata.22706	Acomosus.12394
Dalata.14086	Acomosus.20711
Dalata.14087	Acomosus.19426
Dalata.22693	Acomosus.12397
Dalata.14092	Acomosus.19433
Dalata.14093	Acomosus.19434
Dalata.14099	Acomosus.19441
Dalata.22163	Acomosus.12412
Dalata.22164	Acomosus.12413
Dalata.14108	Acomosus.20728
Dalata.22158	Acomosus.12419
Dalata.15102	Acomosus.12423
Dalata.14112	Acomosus.20727
Dalata.22151	Acomosus.12425
Dalata.14114	Acomosus.20726
Dalata.14116	Acomosus.20720
Dalata.15100	Acomosus.12427
Dalata.15099	Acomosus.12428
Dalata.14117	Acomosus.20719
Dalata.14118	Acomosus.20718
Dalata.22145	Acomosus.12431
Dalata.15098	Acomosus.12433
Dalata.22129	Acomosus.12438
Dalata.14123	Acomosus.19453
Dalata.14125	Acomosus.20746
Dalata.14127	Acomosus.19459
Dalata.22121	Acomosus.12446
Dalata.14130	Acomosus.20751
Dalata.14130	Acomosus.22054
Dalata.15082	Acomosus.12448
Dalata.14133	Acomosus.20755
Dalata.22116	Acomosus.12453
Dalata.15077	Acomosus.12455
Dalata.22894	Acomosus.12460
Dalata.17919	Acomosus.12460
Dalata.15075	Acomosus.12462
Dalata.14139	Acomosus.20760
Dalata.14140	Acomosus.20764
Dalata.14141	Acomosus.20765
Dalata.22093	Acomosus.12467
Dalata.15067	Acomosus.12468
Dalata.14147	Acomosus.16168
Dalata.14153	Acomosus.13062
Dalata.22072	Acomosus.12477
Dalata.14154	Acomosus.13441
Dalata.14155	Acomosus.16175
Dalata.14158	Acomosus.16180
Dalata.15033	Acomosus.12485
Dalata.14166	Acomosus.16182
Dalata.14167	Acomosus.22447
Dalata.15025	Acomosus.12489
Dalata.15022	Acomosus.12492
Dalata.14171	Acomosus.13446
Dalata.14172	Acomosus.16186
Dalata.22040	Acomosus.12498
Dalata.22035	Acomosus.12500
Dalata.22029	Acomosus.12506
Dalata.14180	Acomosus.19891
Dalata.14182	Acomosus.16191
Dalata.22027	Acomosus.12508
Dalata.22026	Acomosus.12510
Dalata.22022	Acomosus.12512
Dalata.14193	Acomosus.16539
Dalata.14984	Acomosus.12519
Dalata.22010	Acomosus.12521
Dalata.14199	Acomosus.13454
Dalata.22008	Acomosus.12526
Dalata.14950	Acomosus.12527
Dalata.14206	Acomosus.16520
Dalata.14208	Acomosus.16516
Dalata.14210	Acomosus.13461
Dalata.22005	Acomosus.12529
Dalata.22002	Acomosus.12530
Dalata.14215	Acomosus.12995
Dalata.21994	Acomosus.12535
Dalata.14218	Acomosus.16502
Dalata.14219	Acomosus.19922
Dalata.14220	Acomosus.16495
Dalata.14221	Acomosus.19925
Dalata.21952	Acomosus.12542
Dalata.21963	Acomosus.12546
Dalata.14230	Acomosus.12987
Dalata.14233	Acomosus.12985
Dalata.21966	Acomosus.12549
Dalata.14234	Acomosus.19937
Dalata.14235	Acomosus.12983
Dalata.14237	Acomosus.16482
Dalata.14239	Acomosus.13471
Dalata.21973	Acomosus.12556
Dalata.21976	Acomosus.12557
Dalata.14244	Acomosus.16479
Dalata.21981	Acomosus.12562
Dalata.14245	Acomosus.16478
Dalata.21985	Acomosus.12563
Dalata.14246	Acomosus.16476
Dalata.21983	Acomosus.12565
Dalata.21949	Acomosus.12566
Dalata.14250	Acomosus.16469
Dalata.14253	Acomosus.16468
Dalata.14255	Acomosus.16463
Dalata.14256	Acomosus.16462
Dalata.17578	Acomosus.12573
Dalata.14264	Acomosus.16459
Dalata.19718	Acomosus.12586
Dalata.14269	Acomosus.13477
Dalata.14271	Acomosus.13478
Dalata.14277	Acomosus.19956
Dalata.14284	Acomosus.15621
Dalata.14285	Acomosus.16445
Dalata.21882	Acomosus.12604
Dalata.14294	Acomosus.12930
Dalata.23327	Acomosus.12609
Dalata.23328	Acomosus.12610
Dalata.14295	Acomosus.14947
Dalata.14296	Acomosus.13483
